[I 2024-07-08 21:07:01,125] A new study created in memory with name: no-name-2fce4595-1893-44fe-87ef-12d5c3f6e4d6
Seed set to 42
  0%|          | 0/300 [00:00<?, ?it/s]
Train: 0.5672 | Test: 0.4726 | Test metric: 0.5117 | Dataset: gs-lf:   0%|          | 0/300 [00:01<?, ?it/s]
Train: 0.0967 | Test: 0.1004 | Test metric: 0.8624 | Dataset: gs-lf:  10%|█         | 31/300 [01:06<09:38,  2.15s/it]
Train: 0.0968 | Test: 0.1000 | Test metric: 0.8633 | Dataset: gs-lf:  10%|█         | 31/300 [01:09<09:38,  2.15s/it]
Train: 0.0968 | Test: 0.1000 | Test metric: 0.8633 | Dataset: gs-lf:  11%|█         | 32/300 [01:09<09:36,  2.15s/it]
Train: 0.0960 | Test: 0.1002 | Test metric: 0.8639 | Dataset: gs-lf:  11%|█         | 32/300 [01:11<09:36,  2.15s/it]
Train: 0.0960 | Test: 0.1002 | Test metric: 0.8639 | Dataset: gs-lf:  11%|█         | 33/300 [01:11<09:34,  2.15s/it]
Train: 0.0963 | Test: 0.1004 | Test metric: 0.8640 | Dataset: gs-lf:  11%|█         | 33/300 [01:13<09:34,  2.15s/it]
Train: 0.0963 | Test: 0.1004 | Test metric: 0.8640 | Dataset: gs-lf:  11%|█▏        | 34/300 [01:13<09:31,  2.15s/it]
Train: 0.0956 | Test: 0.0999 | Test metric: 0.8662 | Dataset: gs-lf:  11%|█▏        | 34/300 [01:15<09:31,  2.15s/it]
Train: 0.0956 | Test: 0.0999 | Test metric: 0.8662 | Dataset: gs-lf:  12%|█▏        | 35/300 [01:15<09:30,  2.15s/it]
Train: 0.0951 | Test: 0.1002 | Test metric: 0.8664 | Dataset: gs-lf:  12%|█▏        | 35/300 [01:17<09:30,  2.15s/it]
Train: 0.0951 | Test: 0.1002 | Test metric: 0.8664 | Dataset: gs-lf:  12%|█▏        | 36/300 [01:17<09:28,  2.15s/it]
Train: 0.0947 | Test: 0.0993 | Test metric: 0.8662 | Dataset: gs-lf:  12%|█▏        | 36/300 [01:19<09:28,  2.15s/it]
Train: 0.0947 | Test: 0.0993 | Test metric: 0.8662 | Dataset: gs-lf:  12%|█▏        | 37/300 [01:19<09:26,  2.15s/it]
Train: 0.0945 | Test: 0.0992 | Test metric: 0.8665 | Dataset: gs-lf:  12%|█▏        | 37/300 [01:22<09:26,  2.15s/it]
Train: 0.0945 | Test: 0.0992 | Test metric: 0.8665 | Dataset: gs-lf:  13%|█▎        | 38/300 [01:22<09:26,  2.16s/it]
Train: 0.0948 | Test: 0.1028 | Test metric: 0.8665 | Dataset: gs-lf:  13%|█▎        | 38/300 [01:24<09:26,  2.16s/it]
Train: 0.0948 | Test: 0.1028 | Test metric: 0.8665 | Dataset: gs-lf:  13%|█▎        | 39/300 [01:24<09:25,  2.17s/it]
Train: 0.0942 | Test: 0.0988 | Test metric: 0.8689 | Dataset: gs-lf:  13%|█▎        | 39/300 [01:26<09:25,  2.17s/it]
Train: 0.0942 | Test: 0.0988 | Test metric: 0.8689 | Dataset: gs-lf:  13%|█▎        | 40/300 [01:26<09:22,  2.16s/it]
Train: 0.0937 | Test: 0.1012 | Test metric: 0.8677 | Dataset: gs-lf:  13%|█▎        | 40/300 [01:28<09:22,  2.16s/it]
Train: 0.0937 | Test: 0.1012 | Test metric: 0.8677 | Dataset: gs-lf:  14%|█▎        | 41/300 [01:28<09:19,  2.16s/it]
Train: 0.0934 | Test: 0.0989 | Test metric: 0.8683 | Dataset: gs-lf:  14%|█▎        | 41/300 [01:30<09:19,  2.16s/it]
Train: 0.0934 | Test: 0.0989 | Test metric: 0.8683 | Dataset: gs-lf:  14%|█▍        | 42/300 [01:30<09:16,  2.16s/it]
Train: 0.0930 | Test: 0.1000 | Test metric: 0.8680 | Dataset: gs-lf:  14%|█▍        | 42/300 [01:32<09:16,  2.16s/it]
Train: 0.0930 | Test: 0.1000 | Test metric: 0.8680 | Dataset: gs-lf:  14%|█▍        | 43/300 [01:32<09:13,  2.15s/it]
Train: 0.0932 | Test: 0.0987 | Test metric: 0.8703 | Dataset: gs-lf:  14%|█▍        | 43/300 [01:34<09:13,  2.15s/it]
Train: 0.0932 | Test: 0.0987 | Test metric: 0.8703 | Dataset: gs-lf:  15%|█▍        | 44/300 [01:34<09:11,  2.15s/it]
Train: 0.0931 | Test: 0.0995 | Test metric: 0.8695 | Dataset: gs-lf:  15%|█▍        | 44/300 [01:37<09:11,  2.15s/it]
Train: 0.0931 | Test: 0.0995 | Test metric: 0.8695 | Dataset: gs-lf:  15%|█▌        | 45/300 [01:37<09:08,  2.15s/it]
Train: 0.0930 | Test: 0.1001 | Test metric: 0.8711 | Dataset: gs-lf:  15%|█▌        | 45/300 [01:39<09:08,  2.15s/it]
Train: 0.0930 | Test: 0.1001 | Test metric: 0.8711 | Dataset: gs-lf:  15%|█▌        | 46/300 [01:39<09:05,  2.15s/it]
Train: 0.0925 | Test: 0.0992 | Test metric: 0.8694 | Dataset: gs-lf:  15%|█▌        | 46/300 [01:41<09:05,  2.15s/it]
Train: 0.0925 | Test: 0.0992 | Test metric: 0.8694 | Dataset: gs-lf:  16%|█▌        | 47/300 [01:41<09:04,  2.15s/it]
Train: 0.0922 | Test: 0.0989 | Test metric: 0.8706 | Dataset: gs-lf:  16%|█▌        | 47/300 [01:43<09:04,  2.15s/it]
Train: 0.0922 | Test: 0.0989 | Test metric: 0.8706 | Dataset: gs-lf:  16%|█▌        | 48/300 [01:43<09:03,  2.16s/it]
Train: 0.0915 | Test: 0.0981 | Test metric: 0.8723 | Dataset: gs-lf:  16%|█▌        | 48/300 [01:45<09:03,  2.16s/it]
Train: 0.0915 | Test: 0.0981 | Test metric: 0.8723 | Dataset: gs-lf:  16%|█▋        | 49/300 [01:45<09:03,  2.17s/it]
Train: 0.0917 | Test: 0.0983 | Test metric: 0.8736 | Dataset: gs-lf:  16%|█▋        | 49/300 [01:48<09:03,  2.17s/it]
Train: 0.0917 | Test: 0.0983 | Test metric: 0.8736 | Dataset: gs-lf:  17%|█▋        | 50/300 [01:48<09:04,  2.18s/it]
Train: 0.0913 | Test: 0.0985 | Test metric: 0.8715 | Dataset: gs-lf:  17%|█▋        | 50/300 [01:50<09:04,  2.18s/it]
Train: 0.0913 | Test: 0.0985 | Test metric: 0.8715 | Dataset: gs-lf:  17%|█▋        | 51/300 [01:50<08:59,  2.17s/it]
Train: 0.0904 | Test: 0.0986 | Test metric: 0.8742 | Dataset: gs-lf:  17%|█▋        | 51/300 [01:52<08:59,  2.17s/it]
Train: 0.0904 | Test: 0.0986 | Test metric: 0.8742 | Dataset: gs-lf:  17%|█▋        | 52/300 [01:52<08:56,  2.16s/it]
Train: 0.0907 | Test: 0.0992 | Test metric: 0.8726 | Dataset: gs-lf:  17%|█▋        | 52/300 [01:54<08:56,  2.16s/it]
Train: 0.0907 | Test: 0.0992 | Test metric: 0.8726 | Dataset: gs-lf:  18%|█▊        | 53/300 [01:54<08:54,  2.17s/it]
Train: 0.0908 | Test: 0.0991 | Test metric: 0.8731 | Dataset: gs-lf:  18%|█▊        | 53/300 [01:56<08:54,  2.17s/it]
Train: 0.0908 | Test: 0.0991 | Test metric: 0.8731 | Dataset: gs-lf:  18%|█▊        | 54/300 [01:56<08:55,  2.18s/it]
Train: 0.0904 | Test: 0.0978 | Test metric: 0.8736 | Dataset: gs-lf:  18%|█▊        | 54/300 [01:58<08:55,  2.18s/it]
Train: 0.0904 | Test: 0.0978 | Test metric: 0.8736 | Dataset: gs-lf:  18%|█▊        | 55/300 [01:58<08:59,  2.20s/it]
Train: 0.0898 | Test: 0.0972 | Test metric: 0.8760 | Dataset: gs-lf:  18%|█▊        | 55/300 [02:01<08:59,  2.20s/it]
Train: 0.0898 | Test: 0.0972 | Test metric: 0.8760 | Dataset: gs-lf:  19%|█▊        | 56/300 [02:01<09:02,  2.22s/it]
Train: 0.0905 | Test: 0.0982 | Test metric: 0.8737 | Dataset: gs-lf:  19%|█▊        | 56/300 [02:03<09:02,  2.22s/it]
Train: 0.0905 | Test: 0.0982 | Test metric: 0.8737 | Dataset: gs-lf:  19%|█▉        | 57/300 [02:03<09:00,  2.22s/it]
Train: 0.0896 | Test: 0.0984 | Test metric: 0.8737 | Dataset: gs-lf:  19%|█▉        | 57/300 [02:05<09:00,  2.22s/it]
Train: 0.0896 | Test: 0.0984 | Test metric: 0.8737 | Dataset: gs-lf:  19%|█▉        | 58/300 [02:05<09:00,  2.23s/it]
Train: 0.0895 | Test: 0.0986 | Test metric: 0.8756 | Dataset: gs-lf:  19%|█▉        | 58/300 [02:07<09:00,  2.23s/it]
Train: 0.0895 | Test: 0.0986 | Test metric: 0.8756 | Dataset: gs-lf:  20%|█▉        | 59/300 [02:07<09:00,  2.24s/it]
Train: 0.0896 | Test: 0.0996 | Test metric: 0.8743 | Dataset: gs-lf:  20%|█▉        | 59/300 [02:10<09:00,  2.24s/it]
Train: 0.0896 | Test: 0.0996 | Test metric: 0.8743 | Dataset: gs-lf:  20%|██        | 60/300 [02:10<08:57,  2.24s/it]
Train: 0.0890 | Test: 0.0976 | Test metric: 0.8752 | Dataset: gs-lf:  20%|██        | 60/300 [02:12<08:57,  2.24s/it]
Train: 0.0890 | Test: 0.0976 | Test metric: 0.8752 | Dataset: gs-lf:  20%|██        | 61/300 [02:12<08:55,  2.24s/it]
Train: 0.0887 | Test: 0.0982 | Test metric: 0.8741 | Dataset: gs-lf:  20%|██        | 61/300 [02:14<08:55,  2.24s/it]
Train: 0.0887 | Test: 0.0982 | Test metric: 0.8741 | Dataset: gs-lf:  21%|██        | 62/300 [02:14<08:53,  2.24s/it]
Train: 0.0886 | Test: 0.0987 | Test metric: 0.8755 | Dataset: gs-lf:  21%|██        | 62/300 [02:16<08:53,  2.24s/it]
Train: 0.0886 | Test: 0.0987 | Test metric: 0.8755 | Dataset: gs-lf:  21%|██        | 63/300 [02:16<08:50,  2.24s/it]
Train: 0.0885 | Test: 0.0984 | Test metric: 0.8751 | Dataset: gs-lf:  21%|██        | 63/300 [02:19<08:50,  2.24s/it]
Train: 0.0885 | Test: 0.0984 | Test metric: 0.8751 | Dataset: gs-lf:  21%|██▏       | 64/300 [02:19<08:48,  2.24s/it]
Train: 0.0883 | Test: 0.0993 | Test metric: 0.8754 | Dataset: gs-lf:  21%|██▏       | 64/300 [02:21<08:48,  2.24s/it]
Train: 0.0883 | Test: 0.0993 | Test metric: 0.8754 | Dataset: gs-lf:  22%|██▏       | 65/300 [02:21<08:45,  2.24s/it]
Train: 0.0877 | Test: 0.0988 | Test metric: 0.8760 | Dataset: gs-lf:  22%|██▏       | 65/300 [02:23<08:45,  2.24s/it]
Train: 0.0877 | Test: 0.0988 | Test metric: 0.8760 | Dataset: gs-lf:  22%|██▏       | 66/300 [02:23<08:43,  2.24s/it]
Train: 0.0877 | Test: 0.0988 | Test metric: 0.8744 | Dataset: gs-lf:  22%|██▏       | 66/300 [02:25<08:43,  2.24s/it]
Train: 0.0877 | Test: 0.0988 | Test metric: 0.8744 | Dataset: gs-lf:  22%|██▏       | 67/300 [02:25<08:41,  2.24s/it]
Train: 0.0880 | Test: 0.0994 | Test metric: 0.8743 | Dataset: gs-lf:  22%|██▏       | 67/300 [02:28<08:41,  2.24s/it]
Train: 0.0880 | Test: 0.0994 | Test metric: 0.8743 | Dataset: gs-lf:  23%|██▎       | 68/300 [02:28<08:39,  2.24s/it]
Train: 0.0874 | Test: 0.0976 | Test metric: 0.8768 | Dataset: gs-lf:  23%|██▎       | 68/300 [02:30<08:39,  2.24s/it]
Train: 0.0874 | Test: 0.0976 | Test metric: 0.8768 | Dataset: gs-lf:  23%|██▎       | 69/300 [02:30<08:37,  2.24s/it]
Train: 0.0872 | Test: 0.0982 | Test metric: 0.8775 | Dataset: gs-lf:  23%|██▎       | 69/300 [02:32<08:37,  2.24s/it]
Train: 0.0872 | Test: 0.0982 | Test metric: 0.8775 | Dataset: gs-lf:  23%|██▎       | 70/300 [02:32<08:35,  2.24s/it]
Train: 0.0869 | Test: 0.0974 | Test metric: 0.8774 | Dataset: gs-lf:  23%|██▎       | 70/300 [02:34<08:35,  2.24s/it]
Train: 0.0869 | Test: 0.0974 | Test metric: 0.8774 | Dataset: gs-lf:  24%|██▎       | 71/300 [02:34<08:33,  2.24s/it]
Train: 0.0867 | Test: 0.0980 | Test metric: 0.8772 | Dataset: gs-lf:  24%|██▎       | 71/300 [02:37<08:33,  2.24s/it]
Train: 0.0867 | Test: 0.0980 | Test metric: 0.8772 | Dataset: gs-lf:  24%|██▍       | 72/300 [02:37<08:30,  2.24s/it]
Train: 0.0865 | Test: 0.0981 | Test metric: 0.8751 | Dataset: gs-lf:  24%|██▍       | 72/300 [02:39<08:30,  2.24s/it]
Train: 0.0865 | Test: 0.0981 | Test metric: 0.8751 | Dataset: gs-lf:  24%|██▍       | 73/300 [02:39<08:28,  2.24s/it]
Train: 0.0861 | Test: 0.0975 | Test metric: 0.8788 | Dataset: gs-lf:  24%|██▍       | 73/300 [02:41<08:28,  2.24s/it]
Train: 0.0861 | Test: 0.0975 | Test metric: 0.8788 | Dataset: gs-lf:  25%|██▍       | 74/300 [02:41<08:25,  2.24s/it]
Train: 0.0860 | Test: 0.0979 | Test metric: 0.8769 | Dataset: gs-lf:  25%|██▍       | 74/300 [02:43<08:25,  2.24s/it]
Train: 0.0860 | Test: 0.0979 | Test metric: 0.8769 | Dataset: gs-lf:  25%|██▌       | 75/300 [02:43<08:22,  2.24s/it]
Train: 0.0858 | Test: 0.0986 | Test metric: 0.8758 | Dataset: gs-lf:  25%|██▌       | 75/300 [02:45<08:22,  2.24s/it]
Train: 0.0858 | Test: 0.0986 | Test metric: 0.8758 | Dataset: gs-lf:  25%|██▌       | 76/300 [02:45<08:20,  2.24s/it]
Train: 0.0856 | Test: 0.0982 | Test metric: 0.8786 | Dataset: gs-lf:  25%|██▌       | 76/300 [02:48<08:20,  2.24s/it]
Train: 0.0856 | Test: 0.0982 | Test metric: 0.8786 | Dataset: gs-lf:  26%|██▌       | 77/300 [02:48<08:20,  2.25s/it]
Train: 0.0856 | Test: 0.0985 | Test metric: 0.8760 | Dataset: gs-lf:  26%|██▌       | 77/300 [02:50<08:20,  2.25s/it]
Train: 0.0856 | Test: 0.0985 | Test metric: 0.8760 | Dataset: gs-lf:  26%|██▌       | 78/300 [02:50<08:18,  2.25s/it]
Train: 0.0854 | Test: 0.0980 | Test metric: 0.8798 | Dataset: gs-lf:  26%|██▌       | 78/300 [02:52<08:18,  2.25s/it]
Train: 0.0854 | Test: 0.0980 | Test metric: 0.8798 | Dataset: gs-lf:  26%|██▋       | 79/300 [02:52<08:15,  2.24s/it]
Train: 0.0851 | Test: 0.0974 | Test metric: 0.8780 | Dataset: gs-lf:  26%|██▋       | 79/300 [02:54<08:15,  2.24s/it]
Train: 0.0851 | Test: 0.0974 | Test metric: 0.8780 | Dataset: gs-lf:  27%|██▋       | 80/300 [02:54<08:13,  2.24s/it]
Train: 0.0850 | Test: 0.0976 | Test metric: 0.8794 | Dataset: gs-lf:  27%|██▋       | 80/300 [02:57<08:13,  2.24s/it]
Train: 0.0850 | Test: 0.0976 | Test metric: 0.8794 | Dataset: gs-lf:  27%|██▋       | 81/300 [02:57<08:10,  2.24s/it]
Train: 0.0854 | Test: 0.0972 | Test metric: 0.8796 | Dataset: gs-lf:  27%|██▋       | 81/300 [02:59<08:10,  2.24s/it]
Train: 0.0854 | Test: 0.0972 | Test metric: 0.8796 | Dataset: gs-lf:  27%|██▋       | 82/300 [02:59<08:07,  2.24s/it]
Train: 0.0845 | Test: 0.0980 | Test metric: 0.8763 | Dataset: gs-lf:  27%|██▋       | 82/300 [03:01<08:07,  2.24s/it]
Train: 0.0845 | Test: 0.0980 | Test metric: 0.8763 | Dataset: gs-lf:  28%|██▊       | 83/300 [03:01<08:05,  2.24s/it]
Train: 0.0846 | Test: 0.0985 | Test metric: 0.8793 | Dataset: gs-lf:  28%|██▊       | 83/300 [03:03<08:05,  2.24s/it]
Train: 0.0846 | Test: 0.0985 | Test metric: 0.8793 | Dataset: gs-lf:  28%|██▊       | 84/300 [03:03<08:03,  2.24s/it]
Train: 0.0841 | Test: 0.0979 | Test metric: 0.8787 | Dataset: gs-lf:  28%|██▊       | 84/300 [03:06<08:03,  2.24s/it]
Train: 0.0841 | Test: 0.0979 | Test metric: 0.8787 | Dataset: gs-lf:  28%|██▊       | 85/300 [03:06<08:00,  2.24s/it]
Train: 0.0837 | Test: 0.0970 | Test metric: 0.8793 | Dataset: gs-lf:  28%|██▊       | 85/300 [03:08<08:00,  2.24s/it]
Train: 0.0837 | Test: 0.0970 | Test metric: 0.8793 | Dataset: gs-lf:  29%|██▊       | 86/300 [03:08<07:59,  2.24s/it]
Train: 0.0838 | Test: 0.0976 | Test metric: 0.8792 | Dataset: gs-lf:  29%|██▊       | 86/300 [03:10<07:59,  2.24s/it]
Train: 0.0838 | Test: 0.0976 | Test metric: 0.8792 | Dataset: gs-lf:  29%|██▉       | 87/300 [03:10<07:57,  2.24s/it]
Train: 0.0838 | Test: 0.0982 | Test metric: 0.8783 | Dataset: gs-lf:  29%|██▉       | 87/300 [03:12<07:57,  2.24s/it]
Train: 0.0838 | Test: 0.0982 | Test metric: 0.8783 | Dataset: gs-lf:  29%|██▉       | 88/300 [03:12<07:56,  2.25s/it]
Train: 0.0836 | Test: 0.0977 | Test metric: 0.8783 | Dataset: gs-lf:  29%|██▉       | 88/300 [03:15<07:56,  2.25s/it]
Train: 0.0836 | Test: 0.0977 | Test metric: 0.8783 | Dataset: gs-lf:  30%|██▉       | 89/300 [03:15<07:53,  2.25s/it]
Train: 0.0832 | Test: 0.0978 | Test metric: 0.8777 | Dataset: gs-lf:  30%|██▉       | 89/300 [03:17<07:53,  2.25s/it]
Train: 0.0832 | Test: 0.0978 | Test metric: 0.8777 | Dataset: gs-lf:  30%|███       | 90/300 [03:17<07:51,  2.25s/it]
Train: 0.0833 | Test: 0.0975 | Test metric: 0.8793 | Dataset: gs-lf:  30%|███       | 90/300 [03:19<07:51,  2.25s/it]
Train: 0.0833 | Test: 0.0975 | Test metric: 0.8793 | Dataset: gs-lf:  30%|███       | 91/300 [03:19<07:48,  2.24s/it]
Train: 0.0834 | Test: 0.0974 | Test metric: 0.8789 | Dataset: gs-lf:  30%|███       | 91/300 [03:21<07:48,  2.24s/it]
Train: 0.0834 | Test: 0.0974 | Test metric: 0.8789 | Dataset: gs-lf:  31%|███       | 92/300 [03:21<07:46,  2.24s/it]
Train: 0.0831 | Test: 0.0988 | Test metric: 0.8789 | Dataset: gs-lf:  31%|███       | 92/300 [03:24<07:46,  2.24s/it]
Train: 0.0831 | Test: 0.0988 | Test metric: 0.8789 | Dataset: gs-lf:  31%|███       | 93/300 [03:24<07:43,  2.24s/it]
Train: 0.0826 | Test: 0.0986 | Test metric: 0.8782 | Dataset: gs-lf:  31%|███       | 93/300 [03:26<07:43,  2.24s/it]
Train: 0.0826 | Test: 0.0986 | Test metric: 0.8782 | Dataset: gs-lf:  31%|███       | 93/300 [03:26<07:39,  2.22s/it]
[I 2024-07-09 00:33:08,638] Trial 42 finished with value: 0.8797520995140076 and parameters: {'global_dim': 192, 'depth': 3, 'hidden_dim': 64, 'dropout': 0.05, 'learning_rate': 0.0005}. Best is trial 37 with value: 0.88084876537323.
Early stop reached at 78 with loss 0.8797520995140076
=====================================================================================
Layer (type:depth-idx)                                       Param #
=====================================================================================
GraphNets                                                    --
├─ModuleList: 1-1                                            --
│    └─MetaLayer: 2-1                                        --
│    │    └─EdgeFiLMModel: 3-1                               10,416
│    │    └─NodeAttnModel: 3-2                               26,287
│    │    └─GlobalPNAModel: 3-3                              47,296
│    └─MetaLayer: 2-2                                        --
│    │    └─EdgeFiLMModel: 3-4                               10,164
│    │    └─NodeAttnModel: 3-5                               26,287
│    │    └─GlobalPNAModel: 3-6                              46,720
│    └─MetaLayer: 2-3                                        --
│    │    └─EdgeFiLMModel: 3-7                               10,164
│    │    └─NodeAttnModel: 3-8                               26,287
│    │    └─GlobalPNAModel: 3-9                              46,720
=====================================================================================
Total params: 250,341
Trainable params: 250,341
Non-trainable params: 0
=====================================================================================
Seed set to 42

  0%|          | 0/300 [00:00<?, ?it/s]
Train: 0.2539 | Test: 0.1351 | Test metric: 0.5424 | Dataset: gs-lf:   0%|          | 0/300 [00:02<?, ?it/s]
Train: 0.2539 | Test: 0.1351 | Test metric: 0.5424 | Dataset: gs-lf:   0%|          | 1/300 [00:02<11:10,  2.24s/it]
Train: 0.1327 | Test: 0.1342 | Test metric: 0.5674 | Dataset: gs-lf:   0%|          | 1/300 [00:04<11:10,  2.24s/it]
Train: 0.1327 | Test: 0.1342 | Test metric: 0.5674 | Dataset: gs-lf:   1%|          | 2/300 [00:04<11:07,  2.24s/it]
Train: 0.1320 | Test: 0.1328 | Test metric: 0.5676 | Dataset: gs-lf:   1%|          | 2/300 [00:06<11:07,  2.24s/it]
Train: 0.1320 | Test: 0.1328 | Test metric: 0.5676 | Dataset: gs-lf:   1%|          | 3/300 [00:06<11:07,  2.25s/it]
Train: 0.1291 | Test: 0.1283 | Test metric: 0.6130 | Dataset: gs-lf:   1%|          | 3/300 [00:08<11:07,  2.25s/it]
Train: 0.1291 | Test: 0.1283 | Test metric: 0.6130 | Dataset: gs-lf:   1%|▏         | 4/300 [00:08<11:04,  2.25s/it]
Train: 0.1241 | Test: 0.1219 | Test metric: 0.6780 | Dataset: gs-lf:   1%|▏         | 4/300 [00:11<11:04,  2.25s/it]
Train: 0.1241 | Test: 0.1219 | Test metric: 0.6780 | Dataset: gs-lf:   2%|▏         | 5/300 [00:11<11:02,  2.24s/it]
Train: 0.1190 | Test: 0.1186 | Test metric: 0.7379 | Dataset: gs-lf:   2%|▏         | 5/300 [00:13<11:02,  2.24s/it]
Train: 0.1190 | Test: 0.1186 | Test metric: 0.7379 | Dataset: gs-lf:   2%|▏         | 6/300 [00:13<10:59,  2.24s/it]
Train: 0.1155 | Test: 0.1150 | Test metric: 0.7747 | Dataset: gs-lf:   2%|▏         | 6/300 [00:15<10:59,  2.24s/it]
Train: 0.1155 | Test: 0.1150 | Test metric: 0.7747 | Dataset: gs-lf:   2%|▏         | 7/300 [00:15<10:57,  2.24s/it]
Train: 0.1125 | Test: 0.1127 | Test metric: 0.7934 | Dataset: gs-lf:   2%|▏         | 7/300 [00:17<10:57,  2.24s/it]
Train: 0.1125 | Test: 0.1127 | Test metric: 0.7934 | Dataset: gs-lf:   3%|▎         | 8/300 [00:17<10:55,  2.25s/it]
Train: 0.1102 | Test: 0.1131 | Test metric: 0.8041 | Dataset: gs-lf:   3%|▎         | 8/300 [00:20<10:55,  2.25s/it]
Train: 0.1102 | Test: 0.1131 | Test metric: 0.8041 | Dataset: gs-lf:   3%|▎         | 9/300 [00:20<10:53,  2.25s/it]
Train: 0.1091 | Test: 0.1098 | Test metric: 0.8188 | Dataset: gs-lf:   3%|▎         | 9/300 [00:22<10:53,  2.25s/it]
Train: 0.1091 | Test: 0.1098 | Test metric: 0.8188 | Dataset: gs-lf:   3%|▎         | 10/300 [00:22<10:53,  2.25s/it]
Train: 0.1072 | Test: 0.1082 | Test metric: 0.8276 | Dataset: gs-lf:   3%|▎         | 10/300 [00:24<10:53,  2.25s/it]
Train: 0.1072 | Test: 0.1082 | Test metric: 0.8276 | Dataset: gs-lf:   4%|▎         | 11/300 [00:24<10:51,  2.25s/it]
Train: 0.1062 | Test: 0.1095 | Test metric: 0.8306 | Dataset: gs-lf:   4%|▎         | 11/300 [00:26<10:51,  2.25s/it]
Train: 0.1062 | Test: 0.1095 | Test metric: 0.8306 | Dataset: gs-lf:   4%|▍         | 12/300 [00:26<10:48,  2.25s/it]
Train: 0.1057 | Test: 0.1072 | Test metric: 0.8335 | Dataset: gs-lf:   4%|▍         | 12/300 [00:29<10:48,  2.25s/it]
Train: 0.1057 | Test: 0.1072 | Test metric: 0.8335 | Dataset: gs-lf:   4%|▍         | 13/300 [00:29<10:45,  2.25s/it]
Train: 0.1052 | Test: 0.1069 | Test metric: 0.8360 | Dataset: gs-lf:   4%|▍         | 13/300 [00:31<10:45,  2.25s/it]
Train: 0.1052 | Test: 0.1069 | Test metric: 0.8360 | Dataset: gs-lf:   5%|▍         | 14/300 [00:31<10:44,  2.25s/it]
Train: 0.1039 | Test: 0.1062 | Test metric: 0.8404 | Dataset: gs-lf:   5%|▍         | 14/300 [00:33<10:44,  2.25s/it]
Train: 0.1039 | Test: 0.1062 | Test metric: 0.8404 | Dataset: gs-lf:   5%|▌         | 15/300 [00:33<10:41,  2.25s/it]
Train: 0.1035 | Test: 0.1047 | Test metric: 0.8438 | Dataset: gs-lf:   5%|▌         | 15/300 [00:35<10:41,  2.25s/it]
Train: 0.1035 | Test: 0.1047 | Test metric: 0.8438 | Dataset: gs-lf:   5%|▌         | 16/300 [00:35<10:39,  2.25s/it]
Train: 0.1027 | Test: 0.1065 | Test metric: 0.8449 | Dataset: gs-lf:   5%|▌         | 16/300 [00:38<10:39,  2.25s/it]
