Dataset,Mixture Label,smi_0,smi_1,smi_2,smi_3,smi_4,smi_5,smi_6,smi_7,smi_8,smi_9,smi_10,smi_11,smi_12,smi_13,smi_14,smi_15,smi_16,smi_17,smi_18,smi_19,smi_20,smi_21,smi_22,smi_23,smi_24,smi_25,smi_26,smi_27,smi_28,smi_29,smi_30,smi_31,smi_32,smi_33,smi_34,smi_35,smi_36,smi_37,smi_38,smi_39,smi_40,smi_41,smi_42
Bushdid,220,CC1=CC(=C(C=C1Cl)C(C)C)O,CCCO,CCCC(=O)SC,CC1([C@H]2CCC(=C)[C@@H]1C2)C,COC(=O)C1=CC=CC=C1O,CC(C(=O)O)O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CCOC(=O)C1=CC=CC=C1,CC1=CC=C(C=C1)O,CC1=CC=C(C=C1)OC,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CC(=O)C(=O)O,CSSSC,CC(=CC(=O)C)C,CCCCC/C=C/C=C/C=O,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCC(C)O,CCCSCCC,CCCCCCCCCOC(=O)C,CC1=CCC2CC1C2(C)C,CCCCCCC=O,CC(C)CC(=O)O,CCCCCC(=O)C,CCC1=NC=CN=C1,CC(C1=CC=CC=C1)C(OC)OC,CCCCCOC(=O)CCC,CCC(=O)OC,CCCCCCCC=O,CCCCCCO,CC=O,,,,,,,,,,,,,
Bushdid,221,CCC1=CC(=C(C=C1)O)OC,CC(=O)C1=CC=CC=N1,CCC(=O)OCC,CSC,CCCC=O,CCCCCCCC=O,C1=CSC=C1,CCC(=O)OC,CC1=CC=C(C=C1)OC,C1=CC=C(C=C1)CCO,CC(C)C=O,CCCCCCCC(=O)OC,C1CCC(CC1)O,CCCCCC(C=C)O,COC(=O)C1=CC=CC=C1N,COC(=O)C1=CC=CC=C1O,COC1=CC=CC=C1O,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCC(=O)C,CCC(C)S,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,222,C1=CC=C(C=C1)/C=C/C=O,COC1=CC=CC=C1,CCC(C=C)O,CCCCCC(=O)OCC,CC(C(=O)O)O,CCCCCCC=O,CCCCCCO,CCCSCCC,CCCC(=O)OCC,CC1=CC(=O)CC(C1)(C)C,CC(C(=O)C)O,CCOC(=O)C1=CC=CC=C1,C1=CC=C(C=C1)OC2=CC=CC=C2,C[C@@H](CCC=C(C)C)CCO,CCCCCC(=O)O,CC1=CC(=C(C=C1)C(C)C)O,C1=CC=C(C=C1)C=O,CC(=CC(=O)C)C,CC1=CC2=C(C=C1)N=CC=C2,CC(C)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,223,CCC1=NC=CN=C1,CC1=CC[C@@H](CC1)C(=C)C,CSCSC,CCCCCC(C)O,CCCC(=O)SC,CCCCCOC(=O)CCC,CCCCC/C=C/C=C/C=O,CCCC(=O)CC,CSSSC,CCC/C=C/C=O,C1=CC=C(C=C1)/C=C/C=O,CC1=CC=C(C=C1)O,C=CCCC(=O)O,CCCC(=O)O,CC1=CC=C(C=C1)OC,CCCCCCCC(C)O,CSSC,C#CC1=CC=CC=C1,C1CCSC1,CCCCCC1CCC(=O)O1,CC(C)(CCC1=CC=CC=C1)O,CCCC(C)O,CCCCCCCC(=O)OCC,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CCCCCCCCCC(=O)OCC,CC(C)CC=O,CC(=CC(=O)C)C,CCCCNCCCC,CC(=O)OCCC1=CC=CC=C1,CCCC(CC)O,,,,,,,,,,,,,
Bushdid,224,CCC1=NC=CN=C1,CC1=CC[C@@H](CC1)C(=C)C,CSCSC,CCCCCC(C)O,CCCC(=O)SC,CCCCCOC(=O)CCC,CCCCC/C=C/C=C/C=O,CCCC(=O)CC,CSSSC,CCC/C=C/C=O,CCCC(=O)OC,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCC1=CC(=C(C=C1)O)OC,CCCCC(=O)OCC,C1=CC=C(C=C1)CC(=O)O,CC1=CC2=C(C=C1)N=CC=C2,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CC1CCC(=O)O1,CCCCCCO,C1=CC=C(C=C1)CCO,CC(=O)O,CC=O,CC1=NC=CN=C1C,COC1=CC=CC=C1O,CCCCCC(=O)O,CC1([C@H]2CCC(=C)[C@@H]1C2)C,CC(C)C(=O)O,CC1(C2CCC(O1)(CC2)C)C,CCC(C)S,CC1=CC(=C(C=C1)C(C)C)O,,,,,,,,,,,,,
Bushdid,225,CC(=CC(=O)C)C,CCCCCCCCCC(=O)O,CC1CCC(=O)O1,CCOC(=O)C(C)O,CC(C)CC=O,CCCCCCCC=O,C1=CC=C(C=C1)C=O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CCCCCC=O,CCOC(=O)CCC(=O)OCC,CCCCOC(=O)C,CC(CCCC(C)(C)O)CC=O,CC(C(=O)C)O,CC(C)CC(=O)O,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,CCCCCCCC(=O)OCC,CCCO,CN(C)C,CC1=CC=CC=C1C=O,COC(=O)C1=CC=CC=C1,C#CC1=CC=CC=C1,CCCCCC(=O)O,CC(CCC=C(C)C)C=O,CC1=CC(=C(C=C1)C(C)C)O,C1CCSC1,CCCCCC1CCC(=O)O1,CCC(C=C)O,CC(C)CCOC(=O)C,CC1=CC=C(C=C1)OC,CCCC(C)O,,,,,,,,,,,,,
Bushdid,226,CC(=CC(=O)C)C,CCCCCCCCCC(=O)O,CC1CCC(=O)O1,CCOC(=O)C(C)O,CC(C)CC=O,CCCCCCCC=O,C1=CC=C(C=C1)C=O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CCCCCC=O,CCOC(=O)CCC(=O)OCC,CCCCOC(=O)C,CC(CCCC(C)(C)O)CC=O,CC(C(=O)C)O,CC(C)CC(=O)O,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,CCCCCCCC(=O)OCC,CCCO,CN(C)C,CC1=CC=CC=C1C=O,COC(=O)C1=CC=CC=C1,C#CC1=CC=CC=C1,CCCCCC(=O)O,CC(CCC=C(C)C)C=O,CC1=CC(=C(C=C1)C(C)C)O,C1CCSC1,CCCCCC1CCC(=O)O1,CCC(C=C)O,CC(C)CCOC(=O)C,CC1=CC=C(C=C1)OC,CCCCCCCC1CCC(=O)O1,,,,,,,,,,,,,
Bushdid,227,CC(C)CC(=O)O,CCCO,CCCCC(=O)O,CCCCCC(=O)O,CC1([C@H]2CCC(=C)[C@@H]1C2)C,C1=CC=C2C(=C1)C=CN2,CCCCCCOC(=O)CCCCC,CCCCC(=O)OCC,CN(C)C,CC1=CC(=C(C=C1Cl)C(C)C)O,CC1=CNC2=CC=CC=C12,COC1=CC=CC=C1,CCCC(=O)OCC,C1=CSC=C1,CCCCCC1CCC(=O)O1,CC(C)C1=CC=C(C=C1)C=O,CCC(C)S,CCCCCC(=O)OCC,CCCCCCCC1CCC(=O)O1,CCOC(=O)CCC(=O)OCC,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,228,CC(C)CC(=O)O,CCCO,CCCCC(=O)O,CCCCCC(=O)O,CC1([C@H]2CCC(=C)[C@@H]1C2)C,CCCC=O,CC(C)O,CCCC(C)O,CCC1=NC=CN=C1,CCC(=O)OC,CCCCCCCCC(=O)C,CC(CCC=C(C)C)C=O,C1=CC=C(C=C1)C=O,CC1=CC[C@@H](CC1)C(=C)C,COC1=CC=CC=C1O,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCCSCCC,CC(C)CCOC(=O)CC1=CC=CC=C1,CC1=CCC(C=C1)C(C)C,CCCCCCC=O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,229,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CC1=CC=CC=C1C=O,CCCCC/C=C/C=C/C=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CCCCCCO,C=CCCCCCCCCC(=O)O,CC1(C2CCC(O1)(CC2)C)C,CC1=CC=CC=C1,COC(=O)C1=CC=CC=C1O,CCCC(=O)SC,CCCCCCCC(=O)OC,C1=CC=C(C=C1)CC(=O)O,CC1([C@H]2CCC(=C)[C@@H]1C2)C,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=COC(=C1)CS,CC1CCC(=O)O1,C1=CC=C(C=C1)OC2=CC=CC=C2,CCCCCCCC(=O)OCC,CC1=CNC2=CC=CC=C12,CCC(=O)OC,CC(=O)C(=O)O,COC(=O)C1=CC=CC=C1N,CC1=CC=C(C=C1)OC,C1=CSC=C1,CC(=O)C1=CC=CC=N1,CC(C(=O)C)O,CCCC(=O)CC,CC(=O)O,CCCCCCCCC(=O)C,CCCC(=O)OC,,,,,,,,,,,,,
Bushdid,230,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CC1=CC=CC=C1C=O,CCCCC/C=C/C=C/C=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CCCCCCO,C=CCCCCCCCCC(=O)O,CC1(C2CCC(O1)(CC2)C)C,CC1=CC=CC=C1,COC(=O)C1=CC=CC=C1O,CCCC(=O)SC,CCC(C)S,CSSSC,CCCCNCCCC,CCCC=O,CCCCCC(=O)O,CN(C)C,CCC(C=C)O,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,CCCCCCCCCC(=O)O,CCCSCCC,CC1=CC=C(C=C1)OC(=O)C,CCC/C=C/C=O,CC1=CCC(C=C1)C(C)C,CC1=CC=C(C=C1)C(C)C,CCCC(=O)OCC,CCCCOC(=O)C,CC1=CC[C@H](CC1)C(C)(C)O,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CCCC(CC)O,CCCCCC=O,,,,,,,,,,,,,
Bushdid,231,CC1([C@H]2CCC(=C)[C@@H]1C2)C,CCCCCCC=O,CCCCNCCCC,C[C@@H](CCC=C(C)C)CCO,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CCCCCCCCCC(=O)O,C#CC1=CC=CC=C1,CCC(=O)OCC,COC(=O)C1=CC=CC=C1O,CCCCCC(=O)C,CC(=CC(=O)C)C,CC1(C2CCC(O1)(CC2)C)C,CC(C)(CCC1=CC=CC=C1)O,CCCS,C1=COC(=C1)CS,CC1=NC=CN=C1C,CC1=CC=C(C=C1)OC(=O)C,CC1=CC=C(C=C1)OC(=O)C(C)C,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CCC(C=C)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,232,CC1([C@H]2CCC(=C)[C@@H]1C2)C,CCCCCCC=O,CCCCNCCCC,C[C@@H](CCC=C(C)C)CCO,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CCCCCCCCCC(=O)O,C#CC1=CC=CC=C1,CCC(=O)OCC,COC(=O)C1=CC=CC=C1O,CCCCCC(=O)C,CCC/C=C/C=O,CC1=CNC2=CC=CC=C12,COC1=CC=C(C=C1)C=O,CSSC,C1=CSC=C1,CC(=O)C1=CC=CC=N1,CC1=CC[C@H](CC1)C(C)(C)O,C=CCCC(=O)O,CC1=CC(=C(C=C1Cl)C(C)C)O,C1=CC=C(C=C1)C=O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,233,CCCCCOC(=O)CCCC,C1=CSC=C1,CCCCCC(=O)O,CC(=O)O,CSSSC,CCCC(C)O,CC(=CCC[C@](C)(C=C)O)C,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,C1CCSC1,CC1=CC(=C(C=C1Cl)C(C)C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,234,CCCCCOC(=O)CCCC,C1=CSC=C1,CCCCCC(=O)O,CC1=CC=CC=C1C=O,CCCCOC(=O)C,CCCC=O,CC1=CCC(C=C1)C(C)C,C1=CC=C(C=C1)OC2=CC=CC=C2,CC(C)CCOC(=O)C,CN(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,235,COC(=O)C1=CC=CC=C1N,CCC(=O)OCC,CCCCCCCCCC(=O)OCC,C1CCC(CC1)O,CCC(C=C)O,CCCCOC(=O)C,CCCCC/C=C/C=C/C=O,COC1=CC=C(C=C1)C=O,CC1(C2CCC(O1)(CC2)C)C,C#CC1=CC=CC=C1,C1=CC=C(C=C1)C=O,CC(C)CCOC(=O)C,CCCC(=O)OCC,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCCCCC(=O)OCC,CCCCCCCC(=O)OC,CCCC=O,CC(C)C1=CC=C(C=C1)C=O,CC(CCCC(C)(C)O)CC=O,CC(C(=O)C)O,CCCCCOC(=O)CCC,CN(C)C,CCCCCC(=O)C,CC1=CCC(C=C1)C(C)C,CCCO,COC1=CC=CC=C1O,CCCC(CC)O,CC1=CCC2CC1C2(C)C,CCCCCCCCCCC=O,C1=CC=C(C=C1)OC2=CC=CC=C2,,,,,,,,,,,,,
Bushdid,236,COC(=O)C1=CC=CC=C1N,CCC(=O)OCC,CCCCCCCCCC(=O)OCC,C1CCC(CC1)O,CCC(C=C)O,CCCCOC(=O)C,CCCCC/C=C/C=C/C=O,COC1=CC=C(C=C1)C=O,CC1(C2CCC(O1)(CC2)C)C,C#CC1=CC=CC=C1,C1=CC=C(C=C1)C=O,CC(C)CCOC(=O)C,CCCC(=O)OCC,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCCCCC(=O)OCC,CCCCCCCC(=O)OC,CCCC=O,CC(C)C1=CC=C(C=C1)C=O,CC(CCCC(C)(C)O)CC=O,CC(C(=O)C)O,CCCCCOC(=O)CCC,CN(C)C,CCCCCC(=O)C,CC1=CCC(C=C1)C(C)C,CCCO,COC1=CC=CC=C1O,CCCC(CC)O,CC1=CCC2CC1C2(C)C,CCCCCCCCCCC=O,COC1=CC=CC=C1,,,,,,,,,,,,,
Bushdid,237,CCCCSCCCC,C1=CC=C2C(=C1)C=CN2,CCCC(C)O,CCCO,CCCCCC1CCC(=O)O1,CC1CCC(=O)O1,C1=CC=C(C=C1)C=O,CCCCCC(C=C)O,CCCCCCO,CC(C1=CC=CC=C1)C(OC)OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,238,CC(CCC=C(C)C)C=O,CC(C)C1=CC=C(C=C1)C=O,CN(C)C,CC1=CC=C(C=C1)O,CCCCC/C=C/C=C/C=O,C1=CC=C(C=C1)CC(=O)O,CC1=CNC2=CC=CC=C12,COC(=O)C1=CC=CC=C1,CCCCCC(=O)O,CC1=CCC(C=C1)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,239,CC1=CC=C(C=C1)C(C)C,CCCC(=O)SC,CCCCNCCCC,CCCCCOC(=O)C,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCC(=O)OCC,CC(C)CC(=O)O,CCCCCCCC(=O)OCC,CCCCCC(=O)OCC,CCCCCOC(=O)CCC,CCOC(=O)C(C)O,CCCC=O,CC(C(=O)O)O,C[C@@H](CCC=C(C)C)CCO,CCCCC(=O)O,CC(C)CCOC(=O)CC1=CC=CC=C1,C1=CC=C(C=C1)OC2=CC=CC=C2,CCCCCCOC(=O)CCCCC,CC(CCC=C(C)C)C=O,CCCCCC(=O)C,CSSC,CCCCCOC(=O)CCCC,CCCC(C)O,CCCCCC(C=C)O,C1=CC=C2C(=C1)C=CN2,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCC(C)O,C1=CC=C(C=C1)/C=C/C=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CC(=CC(=O)C)C,,,,,,,,,,,,,
Bushdid,240,CC1=CC=C(C=C1)C(C)C,CCCC(=O)SC,CCCCNCCCC,CCCCCOC(=O)C,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCC(=O)OCC,CC(C)CC(=O)O,CCCCCCCC(=O)OCC,CCCCCC(=O)OCC,CCCCCOC(=O)CCC,CCOC(=O)C(C)O,CCCC=O,CC(C(=O)O)O,C[C@@H](CCC=C(C)C)CCO,CCCCC(=O)O,CC(C)CCOC(=O)CC1=CC=CC=C1,C1=CC=C(C=C1)OC2=CC=CC=C2,CCCCCCOC(=O)CCCCC,CC(CCC=C(C)C)C=O,CCCCCC(=O)C,CC1=CC=C(C=C1)O,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O,CC(C)CCOC(=O)C,CCCCSCCCC,CC(=O)O,CCCCCCC=O,C1=COC(=C1)CS,CCCCCCCCC(=O)C,CC(CCCC(C)(C)O)CC=O,,,,,,,,,,,,,
Bushdid,241,CCCC=O,CCCCCCCC1CCC(=O)O1,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CC1=CC=C(C=C1)OC,CCCCCCCC(=O)OC,CC1([C@H]2CCC(=C)[C@@H]1C2)C,C1CCC(CC1)O,CC1=CNC2=CC=CC=C12,CC(=O)C1=CC=CC=N1,CC1=CC(=C(C=C1)C(C)C)O,CC1(C2CCC(O1)(CC2)C)C,C1=CC=C(C=C1)/C=C/C=O,C[C@@H](CCC=C(C)C)CCO,COC(=O)C1=CC=CC=C1N,CCCCCCCC=O,COC1=CC=CC=C1,CC=O,CCCCCC(=O)OCC,CC1=CC[C@@H](CC1)C(=C)C,CC(=O)C1=CC=CC=C1,CC1=CCC2CC1C2(C)C,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CCCCCOC(=O)C,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CC1=CCC(C=C1)C(C)C,CC(=CC(=O)C)C,CCCSCCC,CCCCCC(C=C)O,CC1CCC(=O)O1,CC1=CC2=C(C=C1)N=CC=C2,,,,,,,,,,,,,
Bushdid,242,CN(C)C,COC1=C(C=CC(=C1)CC=C)O,CCCCCOC(=O)CCCC,CC1=CC=C(C=C1)O,CC(C(=O)C)O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,C#CC1=CC=CC=C1,CCCCCC(=O)C,CC(C)CC=O,CC1=NC=CN=C1C,CC(=O)C(=O)O,CC(C)CCOC(=O)CC1=CC=CC=C1,C=CCCCCCCCCC(=O)O,COC1=CC=C(C=C1)C=O,CCCCCCCCCC(=O)O,CCOC=O,CCCCC(=O)OCC,CCCCCCCCC(=O)C,CCOC(=O)C1=CC=CC=C1,CC(CCC=C(C)C)C=O,CCCCCC1CCC(=O)O1,CCCCCC=O,CC(C(=O)O)O,CCCC(=O)O,CCCC(=O)CC,CCCCCCCC(C)O,CCCC(C)O,CCCCCCCC(=O)OCC,C1=CC=C(C=C1)OC2=CC=CC=C2,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,,,,,,,,,,,,,
Bushdid,243,CCCCCC(C)O,CSC,CCC(C=C)O,CCCCCC(=O)OCC,CC(=O)OCCC1=CC=CC=C1,CCCCNCCCC,CC1=CC(=O)CC(C1)(C)C,CC(C)CCOC(=O)C,CCOC=O,C1=CC=C2C(=C1)C=CN2,CC1=CC=C(C=C1)OC(=O)C,CCC1=CC(=C(C=C1)O)OC,CC(=O)C(=O)O,CC(=O)C1=CC=CC=C1,CC1=CC=CC=C1C=O,CCOC(=O)C(C)O,CC1=CC=CC=C1,CCCCCCCCCC(=O)O,CCCC(=O)CC,CCCCCCCC(C)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,244,CCCCCC(C)O,CSC,CCC(C=C)O,CCCCCC(=O)OCC,CC(=O)OCCC1=CC=CC=C1,CCCCCCOC(=O)CCCCC,CC1=CCC2CC1C2(C)C,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCOC(=O)CCC(=O)OCC,CC(C)CCOC(=O)CC1=CC=CC=C1,CC1CCC(=O)O1,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,C1=COC(=C1)CS,CC(=O)O,CCCCCCCC(=O)OCC,CC(C(=O)C)O,CCC1=NC=CN=C1,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CC(=CCC[C@](C)(C=C)O)C,CC1=CC=C(C=C1)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,245,CC1=CC(=O)CC(C1)(C)C,CC(C)O,COC(=O)C1=CC=CC=C1O,CCCCCOC(=O)CCCC,CC1=CC[C@@H](CC1)C(=C)C,C1CCSC1,CCCCCCCCCC(=O)OCC,CCCO,CCCC(C)O,CC(C)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,246,CC1=CC(=O)CC(C1)(C)C,CC(C)O,COC(=O)C1=CC=CC=C1O,CCCCCOC(=O)CCCC,CC1=CC[C@@H](CC1)C(=C)C,C1CCSC1,CC(=O)OCCC1=CC=CC=C1,CC(C)(CCC1=CC=CC=C1)O,CC(CCCC(C)(C)O)CC=O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,247,CCC(=O)OC,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CC(=CC(=O)C)C,CCC(C)S,CCCCCCCCCC(=O)O,CC1(C2CCC(O1)(CC2)C)C,CC(=O)OCCC1=CC=CC=C1,CCCCSCCCC,CCCC(=O)OCC,CC1([C@H]2CCC(=C)[C@@H]1C2)C,COC1=CC=CC=C1O,CC(=O)C1=CC=CC=N1,CC(=O)C,CCCC(C)O,C1=CC=C(C=C1)OC2=CC=CC=C2,C1=COC(=C1)CS,C=CCCC(=O)O,CC1=CC=CC=C1C=O,CC1=CC=CC=C1,CN(C)C,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,248,CC1CCC(=O)O1,CC(C)C=O,CCC/C=C/C=O,CCOC=O,CC(=O)C(=O)O,COC1=C(C=CC(=C1)CC=C)O,CC=O,CCCCCCO,CC1=NC=CN=C1C,COC(=O)C1=CC=CC=C1O,CCOC(=O)CCC(=O)OCC,CCCCCCCCCCC=O,CC1=CC[C@@H](CC1)C(=C)C,CCCCCCCC=O,CCOC(=O)C(C)O,CCC1=NC=CN=C1,CCOC(=O)C1=CC=CC=C1,CC(C)C1=CC=C(C=C1)C=O,CC(C)C(=O)O,CCCCOC(=O)C,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,249,CCCCCC(=O)OCC,CC(C)O,CC(C)C(=O)O,CC1=CC=C(C=C1)OC(=O)C(C)C,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CSSSC,CCCCC(=O)O,CCCCOC(=O)C,CCCCCOC(=O)CCCC,C[C@@H](CCC=C(C)C)CCO,CCCCCOC(=O)C,CC(C1=CC=CC=C1)C(OC)OC,CC(C)C=O,CC1([C@H]2CCC(=C)[C@@H]1C2)C,CC1(C2CCC(O1)(CC2)C)C,CC(=O)C(=O)O,CC1=CC2=C(C=C1)N=CC=C2,CCCC(=O)OCC,CCCCCCOC(=O)CCCCC,C1=CC=C(C=C1)CCO,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,250,CCCCCC(=O)OCC,CC(C)O,CC(C)C(=O)O,CC1=CC=C(C=C1)OC(=O)C(C)C,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CSSSC,CCCCC(=O)O,CCCCOC(=O)C,CCCCCOC(=O)CCCC,C[C@@H](CCC=C(C)C)CCO,CCCCCOC(=O)C,CC(C1=CC=CC=C1)C(OC)OC,CC(C)C=O,CC1([C@H]2CCC(=C)[C@@H]1C2)C,CC1(C2CCC(O1)(CC2)C)C,CC(=O)C(=O)O,CC1=CC2=C(C=C1)N=CC=C2,CCCC(=O)OCC,CCCCCCOC(=O)CCCCC,COC(=O)C1=CC=CC=C1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,251,CCCCCOC(=O)CCCC,CC1=CC=CC=C1C=O,C1=CC=C(C=C1)CCO,CCCCCCCCCC(=O)O,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,C1=CC=C2C(=C1)C=CN2,CC(C)CC=O,CCCC(C)O,CCC(C=C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,252,CCCCCOC(=O)CCCC,CC1=CC=CC=C1C=O,C1=CC=C(C=C1)CCO,CCCCCCCCCC(=O)O,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCC/C=C/C=O,CC1=CNC2=CC=CC=C12,CCCCCCOC(=O)CCCCC,CCCCCOC(=O)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,253,CCCCCCO,C1=CC=C2C(=C1)C=CN2,CCCCCCCCCCC=O,CCCCCCCCCC(=O)OCC,CC(=O)C1=CC=CC=N1,CC(CCCC(C)(C)O)CC=O,CCCC=O,C1CCSC1,COC(=O)C1=CC=CC=C1,CC(=O)OCCC1=CC=CC=C1,CC(=CCC[C@](C)(C=C)O)C,CCCS,C1=CC=C(C=C1)CCO,CCC(C)S,CC(C)C=O,CCC1=NC=CN=C1,CCCCCCCC(=O)OC,CCCCCCCC(=O)OCC,CSSC,CCCC(C)O,CSC,COC(=O)C1=CC=CC=C1N,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CC(=O)C(=O)O,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CC(=CCC/C(=C/CO)/C)C,CCCCCCCC=O,CC(C)O,CCCCCC(C=C)O,CC(=O)O,,,,,,,,,,,,,
Bushdid,254,CCCCCCCCCC(=O)O,CC1=CC=CC=C1C=O,CC1=CC=CC=C1,CCCCCC(C)O,CC1=CC=C(C=C1)OC(=O)C(C)C,CC1=CC=C(C=C1)O,CC1=CC2=C(C=C1)N=CC=C2,CC(CCC=C(C)C)C=O,CC1=CCC(C=C1)C(C)C,CCC(C=C)O,CCCCCCCCCOC(=O)C,CCCCC(=O)OCC,CC(=CC(=O)C)C,CC(C)C1=CC=C(C=C1)C=O,CCC/C=C/C=O,CC1=CC[C@H](CC1)C(C)(C)O,CC1=CC=C(C=C1)OC(=O)C,CCCCCOC(=O)CCCC,CC(C)CC=O,C=CCCC(=O)O,CCCCCCCC(C)O,CCCCCCCC1CCC(=O)O1,C1=COC(=C1)CS,CCCCOC(=O)C,C1=CC=C(C=C1)OC2=CC=CC=C2,CC(C1=CC=CC=C1)C(OC)OC,CC1=CC=C(C=C1)C(C)C,CC(C)CCOC(=O)C,CC1=CC=C(C=C1)OC,CC1=CC(=C(C=C1Cl)C(C)C)O,,,,,,,,,,,,,
Bushdid,255,CSCSC,CCCC(=O)OC,CCCC(C)O,CC1=CC=C(C=C1)O,COC1=CC=C(C=C1)C=O,CC1=CCC2CC1C2(C)C,CC(C)(CCC1=CC=CC=C1)O,CC1=NC=CN=C1C,CCCCC(=O)O,CC(=O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,256,CCCC(=O)CC,CC1=CC(=C(C=C1)C(C)C)O,CC(C)C1=CC=C(C=C1)C=O,C1=CC=C(C=C1)/C=C/C=O,CCC1=NC=CN=C1,C1=CSC=C1,COC1=CC=CC=C1O,CC(=O)OCCC1=CC=CC=C1,CC(C)CCOC(=O)CC1=CC=CC=C1,CCC(=O)OCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
