Dataset,Mixture Label,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID
Bushdid,397,31265,5281168,7991,11552,7059,8103,637566,22873,11509,31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,398,31265,5281168,7991,6982,6184,22386,8842,22201,8186,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,399,66328,6544,7460,6501,6654,6054,1068,10890,8797,7059,12367,6982,7685,6989,19310,25137858,5634,8051,997,7590,78605,8186,7363,11002,8842,8103,7150,14100,7583,31272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,400,62444,8892,5283349,7410,7600,7344,62433,7165,326,16666,10821,8091,12020,180,176,460,0,6184,177,61138,0,22311,15380,1146,5281515,3776,2758,31276,12473,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,401,6544,7685,8103,0,62465,7600,2969,7590,0,10430,66328,61016,7460,19310,8186,11552,7410,2758,637566,6989,19789253,8148,637511,12741,7991,6054,62433,6590,460,6736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,402,24915,6982,11509,177,1146,31244,31265,11124,8130,15380,3314,7344,7519,180,6654,7731,1031,14896,10722,8892,16666,12232,8842,454,7150,8118,12473,12348,1140,8091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,403,6544,0,11509,8130,7363,22873,12741,6736,7600,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,404,2758,180,22386,16666,12180,7150,22311,31276,11002,8103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,405,11002,14896,31276,10821,8148,12178,240,12180,11509,6989,1146,7344,11552,6982,19310,14100,2758,22311,7731,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,406,11002,14896,31276,10821,8148,12178,240,12180,11509,6989,1146,7344,11552,6982,19310,8051,7410,7590,8130,61016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,407,6549,14286,10976,6561,6982,7731,10890,19789253,12367,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,408,6549,14286,10976,6561,6982,7731,14896,12178,22386,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,409,10976,7363,18827,6501,7685,3776,14100,15380,12020,14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,410,1060,6544,22386,7749,8051,5283349,3314,8130,7991,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,411,12367,7848,12348,6590,240,5373603,11002,8186,5281515,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,412,12367,7848,12348,6590,240,5373603,11002,8186,5281515,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,413,31265,5283349,637566,8918,5634,460,12178,6982,7344,240,7363,10722,7632,7991,7966,8842,0,10882,8186,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,414,31265,5283349,637566,8918,5634,460,12178,6982,7344,240,7363,10722,7632,7991,7966,176,14100,0,66328,12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,415,8892,6544,7799,62444,11002,7519,62336,7600,8030,24915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,416,8892,6544,7799,22311,7165,22386,1068,14896,7714,12741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,417,7410,31272,6590,0,6561,8103,61138,11509,2879,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,418,7410,31272,6590,0,6561,8103,12741,22311,22386,31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,419,18827,8130,12473,176,264,4133,62444,637566,2879,12367,7519,7363,6982,8025,5281515,6736,8918,7848,12180,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,420,18827,8130,12473,176,264,4133,62444,637566,2879,12367,10722,8797,6989,10430,31244,31276,8103,7344,6549,78605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,421,7344,6989,12473,2758,261,7150,31272,3776,8103,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,422,7344,6989,12473,326,6184,22386,22201,7685,25137858,66328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,423,264,7165,8148,25137858,5283349,2758,8635,0,31265,6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,424,264,7165,8148,25137858,5283349,2758,8635,0,31265,8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,425,7150,6054,66328,6561,61016,6549,3314,6501,7749,1060,454,31249,2758,8148,798,6989,62433,7966,7590,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,426,12178,15380,7632,22873,61138,31272,460,7991,637566,7600,11002,19310,10890,7799,10722,177,6184,10976,22311,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,427,8130,176,62433,637511,10882,2969,10821,7165,10722,7600,11552,14896,7583,6448,8030,8048,7460,31265,6544,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,428,8130,176,62433,637511,10882,2969,10821,7165,10722,7600,11552,14896,7583,6448,8030,8048,7460,31265,6544,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,429,637511,6590,12020,6654,62433,8030,12348,264,7363,176,8091,6736,7590,16666,66328,7966,12367,12178,19310,22873,7714,8025,6501,10976,6989,62336,2969,8148,326,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,430,637511,6590,12020,6654,62433,8030,12348,264,7363,176,8091,6736,7590,16666,66328,7966,12367,12178,19310,22873,7714,8025,6501,10976,6989,62336,2969,8148,326,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,431,2969,7632,6989,7991,6549,7799,2758,7600,1068,8025,14100,0,12741,8918,326,8051,176,8118,62444,62465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,432,31244,454,7966,62433,18827,7714,19310,10722,7685,61138,8842,15380,12020,264,6561,798,997,12232,0,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,433,8048,7762,10976,31265,8797,8842,1031,460,31249,11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,434,8048,7762,10976,31265,8797,8842,1031,460,31249,19789253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,435,637511,12180,31249,12020,10430,22386,62465,180,460,7590,22201,14100,11124,5281515,10882,7632,19789253,7731,7714,7519,240,16666,177,12178,7059,7460,6549,8842,0,8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,436,637511,12180,31249,12020,10430,22386,62465,180,460,7590,22201,14100,11124,5281515,10882,7632,19789253,7731,7714,7519,7583,6590,261,6654,7600,14286,18827,2969,7410,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,437,5281168,14100,7410,31265,10821,180,8103,7165,14286,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,438,5281168,14100,7410,10976,8186,22386,6549,5283349,8048,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,439,6549,8842,6501,2758,14286,6448,7632,0,7685,8186,31265,8797,12741,19310,12367,15380,6989,7600,8051,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,440,6549,8842,6501,2758,14286,6448,7632,0,7685,8186,22311,8918,5283349,11124,10722,31244,7762,31272,7590,8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,441,6989,0,7749,460,3776,12020,12180,997,7519,8130,5373603,10722,16666,7799,10821,5281168,5634,0,7710,8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,442,6989,0,7749,460,3776,12020,12180,997,7519,8130,5373603,10722,16666,7799,10821,5281168,5634,0,7710,7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,443,2969,10821,0,2879,15380,240,1060,14286,2758,6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,444,2969,10821,0,12741,61016,22386,176,8048,22873,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,445,12367,0,7460,11509,10821,8048,1031,10882,264,7966,8025,0,61016,5373603,10560,7363,3776,7710,0,6448,7731,15380,4133,5281515,7583,2969,8148,22873,8103,7344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,446,12367,0,7460,11509,10821,8048,1031,10882,264,7966,3314,7150,11002,12741,22311,261,2758,7762,10430,5281168,16666,12232,1140,326,997,12178,6989,7991,8130,31272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,447,0,8048,11552,10722,62433,1140,14100,12020,5634,12367,6982,6448,11509,12232,15380,0,22386,7059,8103,798,177,2969,11002,7410,7363,7749,7714,460,6561,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,448,0,8048,11552,10722,62433,1140,14100,12020,5634,12367,8091,8030,31244,31272,31249,7344,7632,10821,5283349,8918,454,22311,7799,10882,3776,180,1031,264,240,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,449,6448,7749,0,2969,7632,10882,637511,6561,5373603,12367,261,24915,10890,12232,62433,61016,12180,7710,31276,7410,4133,8091,25137858,6549,10821,12020,7583,3776,5281515,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,450,6448,7749,0,2969,7632,10882,637511,6561,5373603,12367,261,24915,10890,12232,62433,61016,12180,7710,31276,7410,4133,8091,25137858,6549,10821,12020,7583,3776,5281515,7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,451,11552,10882,31244,7848,180,5283349,14286,8797,7731,61016,11124,7583,8030,177,7685,31272,6054,31276,7363,66328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,452,11552,10882,31244,7848,180,5283349,14286,8797,7731,61016,0,261,25137858,7344,7150,7059,7632,12473,62433,62465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,453,31272,6736,7714,7165,14896,31276,4133,11552,12348,31244,7344,6501,16666,18827,5634,61016,8892,7966,10722,62444,6561,24915,0,8051,180,66328,7632,14286,12741,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,454,31272,6736,7714,7165,14896,31276,4133,11552,12348,31244,5373603,1068,0,31249,1031,7150,8842,6590,264,62433,798,8130,7583,261,240,6544,7590,12232,61138,22386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,455,61138,8118,8635,16666,5281515,7460,261,7714,15380,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,456,61138,8118,8635,16666,5281515,7460,7590,6184,22386,8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,457,22873,176,31276,7600,10882,11002,11552,19789253,798,31272,10430,7685,261,10890,25137858,22201,12348,7991,7731,2758,8186,0,5283349,66328,7165,177,10976,8635,6654,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,458,22873,176,31276,7600,10882,11002,11552,19789253,798,31272,6590,10821,61138,454,5373603,1031,7762,8103,10560,8130,8148,22386,11124,6549,8051,1146,7710,6989,6448,6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,459,6654,62444,8797,7714,7685,8892,0,62465,7150,14286,7583,1060,22201,78605,61016,7590,1031,454,7344,7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,460,6989,12232,6982,798,7762,10890,7632,10882,637511,22386,11124,6549,1146,460,180,2879,15380,31265,4133,12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,461,1140,10882,5634,1060,31272,6549,6501,8148,7344,12367,14100,5281515,7059,0,8025,10722,12741,0,5373603,14286,1068,5281168,6590,7519,6184,8051,5283349,637511,62465,8130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,462,1140,10882,5634,1060,31272,6549,6501,8148,7344,12367,14100,5281515,7059,0,8025,10722,12741,0,5373603,14286,11002,8797,12232,7583,25137858,454,18827,264,8048,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,463,2758,12180,7685,12348,637566,264,8103,7966,31244,454,3314,10882,7710,16666,6590,3776,6501,0,7059,8635,8118,7714,12232,997,14286,12741,0,1031,14896,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,464,7731,12367,19310,8892,180,62444,11124,6054,1068,2879,0,6736,31249,7762,61138,8025,798,12473,31265,25137858,22873,8797,8051,261,7460,460,326,7583,5283349,31272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,465,11509,8148,7600,8186,24915,2969,2879,7762,7685,7731,0,176,12178,7710,7991,177,8118,62336,6989,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,466,11509,8148,7600,8186,24915,2969,2879,7762,7685,7731,0,176,12178,7710,7991,61138,12473,0,5283349,12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,467,7059,6549,0,1031,31249,7519,7600,7150,8030,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,468,7632,10722,22386,7991,6501,240,3314,637566,6561,62444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,469,1068,24915,7991,12348,261,6054,7848,8842,5634,240,0,66328,11124,12232,4133,6501,264,7731,22201,8103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,470,1068,24915,7991,12348,261,10976,31249,7150,2758,1146,19310,1140,12180,8048,7749,8025,1031,62433,8030,7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,471,8025,11002,11124,177,637566,176,7714,6989,6448,7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,472,8025,11002,11124,177,637566,176,7991,3314,22386,12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,473,7150,7848,264,7460,8048,12020,7991,7600,454,31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,474,6549,6736,22386,11552,5634,78605,14100,8025,240,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,475,8842,12178,6736,8635,6549,1068,8103,7600,798,0,5634,4133,19789253,176,264,11509,24915,7799,8918,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,476,8842,12178,6736,8635,6549,1068,8103,7600,798,0,2879,10821,6590,12232,6561,62433,14896,2758,12741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,477,62465,6590,8103,2758,6982,62444,6448,12367,4133,1060,1068,7363,2969,14100,1146,16666,24915,326,637511,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,478,62465,6590,8103,2758,6982,62444,6448,12367,4133,1060,1068,7363,2969,14100,1146,6736,7848,7165,12348,11552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,479,8103,798,78605,7731,7710,24915,10560,12741,31265,7848,12367,997,8892,6448,62433,31244,7685,8051,7165,7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,480,8103,798,78605,7731,7710,24915,10560,12741,31265,7848,261,7583,14896,19789253,10821,22386,5283349,4133,6054,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,481,176,7799,8842,10976,6184,6549,11124,1146,19310,14100,460,10560,1068,22311,8030,7714,454,5283349,261,997,18827,61138,0,62444,31249,31276,7966,7519,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,482,176,7799,8842,10976,6184,6549,11124,1146,19310,14100,460,10560,1068,22311,8030,7714,454,5283349,261,997,18827,61138,0,62444,31249,31276,7966,7519,6989,12741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,483,1146,7762,6549,31249,7519,62336,5283349,8797,1031,6544,11124,11552,22201,460,22311,180,12178,7150,8025,8148,0,62433,10821,12020,3776,6054,240,7991,15380,8091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,484,1146,7762,6549,31249,7519,62336,5283349,8797,1031,6544,11124,11552,22201,460,22311,180,12178,7150,8025,8148,2879,18827,6590,22873,19789253,14286,8918,19310,78605,637511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,485,6549,12348,62433,8918,4133,2758,31272,24915,7519,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,486,6549,12348,62433,8918,4133,2758,31272,24915,7519,5281515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,487,62433,12741,2969,8918,78605,7799,1140,6501,7710,31265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,488,6054,12348,22386,31249,264,8842,7762,22311,5283349,31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,489,7150,7632,7685,5634,8103,7519,8797,0,7600,14100,176,10821,31276,7460,8048,180,12178,997,177,62465,0,12348,8130,7799,8091,8030,61138,10722,22311,8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,490,7150,7632,7685,5634,8103,7519,8797,0,7600,14100,176,10821,31276,7460,8048,180,12178,997,177,62465,22873,31265,7848,10882,11002,62336,6549,12180,12020,11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,491,62465,7966,7714,2879,61138,10722,6561,12473,261,19789253,6448,6989,12367,62444,12348,14100,7632,8048,62433,11002,61016,22386,8130,7731,7460,6590,0,6736,6544,8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,492,62465,7966,7714,2879,61138,10722,6561,12473,261,19789253,6448,6989,12367,62444,12348,14100,7632,8048,62433,11002,25137858,1031,24915,637566,3776,7583,31265,6184,11509,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,493,240,6054,0,31265,8025,180,6654,11552,25137858,8091,8118,78605,6989,62465,8103,8048,31244,460,62336,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
